denominazione_regione,data,mean,median,mode,lower_90,upper_90,lower_50,upper_50
P.A. Trento,2020-06-21,1.178794708935421,1.1758490657125402,1.1749999999999998,1.1927615086007615,1.2022801377938084,1.1346753665394624,1.203679133120275
P.A. Trento,2020-06-22,1.179365359397066,1.1739160961207902,1.145,1.157818925600774,1.1643329520288583,1.133256202447916,1.1931479613595766
P.A. Trento,2020-06-23,1.1827117813395382,1.1780548063197527,1.1649999999999998,1.1727942826296625,1.1814812681068765,1.1236429651473998,1.1877055768962714
P.A. Trento,2020-06-24,1.1830480499385714,1.1834753128942017,1.1949999999999998,1.1979167304123077,1.204700641394927,1.1536419960752675,1.2111827633765913
P.A. Trento,2020-06-25,1.1772279578779719,1.180043763743578,1.1749999999999998,1.2083529415219545,1.2149275301804803,1.162622904733805,1.2160629404350751
P.A. Trento,2020-06-26,1.1751365315328395,1.1757733531692702,1.1749999999999998,1.173147809560884,1.1792005919132436,1.1423818993215797,1.198787452182681
P.A. Trento,2020-06-27,1.1694529695065294,1.1730511031836746,1.1749999999999998,1.172980067994419,1.1804269741249565,1.1356750861265867,1.1949050143369417
P.A. Trento,2020-06-28,1.165134110848555,1.1663167258010532,1.145,1.1848829743460554,1.1927497375196787,1.14241504255958,1.1940727977918149
P.A. Trento,2020-06-29,1.1545347374188695,1.1525412961475419,1.145,1.1430459845069272,1.1502477799316924,1.123302536586947,1.1782803208664645
P.A. Trento,2020-06-30,1.1466285587725458,1.142012829776948,1.135,1.1307980837645373,1.1380308151251446,1.1057993955116638,1.158866484673132
P.A. Trento,2020-07-01,1.1379525628080214,1.1374042999278071,1.145,1.1383154973451852,1.1448634071712118,1.0987216389340648,1.1494171785043283
P.A. Trento,2020-07-02,1.1273910570033479,1.1253489318381389,1.135,1.1162258450107463,1.1216230774176357,1.0980887000096224,1.1472852668993359
P.A. Trento,2020-07-03,1.117476152342954,1.1135967000995843,1.095,1.0952217834519309,1.100174539029368,1.0924074463649749,1.1397946898716738
P.A. Trento,2020-07-04,1.1065058110027446,1.1061736356178078,1.115,1.109900019131305,1.1142130622149211,1.0710556944981782,1.1164092103116348
P.A. Trento,2020-07-05,1.0937734524633533,1.0938343892358509,1.125,1.1203138025668147,1.1283589585990335,1.0458438211352816,1.1038533261628054
P.A. Trento,2020-07-06,1.0796568476122603,1.078030587820435,1.065,1.0971775790866782,1.1048682963868326,1.053063034611689,1.112391993495526
P.A. Trento,2020-07-07,1.0669934656027498,1.0655876312833292,1.055,1.0427360397411545,1.0507101094102205,1.0427360397411545,1.09866301267069
P.A. Trento,2020-07-08,1.0545345078905428,1.0531781818067496,1.025,1.0635841440797842,1.0696180403838527,1.020323905538363,1.071858364670287
P.A. Trento,2020-07-09,1.0388465355294894,1.03303012084797,1.025,1.046173659452037,1.0533005470868293,1.007410616012962,1.057939408156956
P.A. Trento,2020-07-10,1.024667229638372,1.0249073604890833,1.015,1.0354421247271703,1.0426750137990521,0.987582891153726,1.0426750137990521
P.A. Trento,2020-07-11,1.0124419202179609,1.0066401391898188,0.985,0.9922699929354707,0.9990528407574762,0.9709879029249951,1.0180987337598144
P.A. Trento,2020-07-12,0.9993272476695622,0.9910881359693521,0.975,0.9810499835619513,0.9868576159368216,0.9548227130037397,1.001335453739188
P.A. Trento,2020-07-13,0.9875596138032385,0.9819122585487238,0.985,0.978718418647507,0.984528159041931,0.9507477544415199,0.9987609073420951
P.A. Trento,2020-07-14,0.9791126959280717,0.9771054566763842,0.9450000000000001,0.9455732130221359,0.952059365763499,0.9455732130221359,0.9962958238120685
P.A. Trento,2020-07-15,0.9735667722159763,0.9733791763789656,0.975,0.9731196546304306,0.9780983189227249,0.9428522589812671,0.9874999545993504
P.A. Trento,2020-07-16,0.9671638210435388,0.9664519677578005,0.9550000000000001,0.9675864777126774,0.9730839232889112,0.9504947778013538,0.9907695473453793
P.A. Trento,2020-07-17,0.9651370374109045,0.9618239060153237,0.975,0.9726431761863061,0.9792227870936424,0.931487616470452,0.9786748669141807
P.A. Trento,2020-07-18,0.9650803543928894,0.9629985220724107,0.9450000000000001,0.9442989645367371,0.9497454418980207,0.9436615016425296,0.9883092593421733
P.A. Trento,2020-07-19,0.9681376633357069,0.9656344790062741,0.9450000000000001,0.9415641912967998,0.9467113390814887,0.9361720524404701,0.9844296159556355
P.A. Trento,2020-07-20,0.9724575276551096,0.9712515097053604,0.975,0.9641060143415306,0.9713976709927722,0.9418483840634062,0.9867454385477104
P.A. Trento,2020-07-21,0.978044162611103,0.9787156831646362,0.975,0.9726060515261964,0.9789535520200309,0.9562687208945269,1.0030537976242275
P.A. Trento,2020-07-22,0.9825549381265626,0.9841503685733873,0.995,0.9836647191260184,0.9910110379308436,0.969073499974724,1.0152486098793394
P.A. Trento,2020-07-23,0.9910429025582603,0.9933950987530753,1.005,0.9843271055462204,0.988729637530112,0.9843271055462204,1.0214098754937968
P.A. Trento,2020-07-24,1.002990144415592,1.0022694278799866,1.015,1.0185813767417968,1.0240997585193727,0.9851524968840033,1.0234048328929355
P.A. Trento,2020-07-25,1.016748462006631,1.0181078878576693,1.025,1.006235918431662,1.0110908324885834,1.0056638876068076,1.043581348535166
P.A. Trento,2020-07-26,1.0315251475414435,1.0326934172266542,1.035,1.0281015510252045,1.032706069018174,1.0160050310454725,1.0588147556398195
P.A. Trento,2020-07-27,1.0490490318060695,1.0454134315544676,1.035,1.0605921421534064,1.0671420873724802,1.025381475948951,1.0671420873724802
P.A. Trento,2020-07-28,1.0660808967604685,1.0617477248661875,1.035,1.0314660729883631,1.0366874892735654,1.0314660729883631,1.0766769355225905
P.A. Trento,2020-07-29,1.0861255849109306,1.0916393177019135,1.095,1.0982310307212046,1.1014888814567976,1.0620953358208969,1.103323530751176
P.A. Trento,2020-07-30,1.106437638489597,1.1078265726825591,1.105,1.1064314811228038,1.1107436452936033,1.096255652887665,1.1399435958037922
P.A. Trento,2020-07-31,1.1282233657752028,1.1298813106630363,1.135,1.136150315193912,1.1417013558604963,1.1049663709650532,1.1518530607448214
P.A. Trento,2020-08-01,1.1508475419734399,1.1525656454436088,1.155,1.151018115705183,1.1564658891905022,1.1350998797352032,1.1801606226336676
P.A. Trento,2020-08-02,1.171689507484765,1.1712802794630361,1.1849999999999998,1.183351880203388,1.1889403003668102,1.1409155092733776,1.1914257514057125
P.A. Trento,2020-08-03,1.1942344251751735,1.191990274875315,1.2149999999999999,1.2127105511474205,1.2193444892143073,1.167602490741501,1.2200145805744156
P.A. Trento,2020-08-04,1.2133097491735647,1.2123477234808915,1.1949999999999998,1.1924820675487482,1.1990415306687578,1.189225305273893,1.2355492756598134
P.A. Trento,2020-08-05,1.2357219414273708,1.2368349616402248,1.2349999999999999,1.2448410255050448,1.2524258278576572,1.2034346783402665,1.2600152051184876
P.A. Trento,2020-08-06,1.256132650841218,1.2600112690316463,1.275,1.2731290915451337,1.2774419447649485,1.2355448963167843,1.2836789646285496
P.A. Trento,2020-08-07,1.2759588172530885,1.278198868197756,1.255,1.252013978734636,1.258632824436869,1.2506164557128776,1.3010924000151078
P.A. Trento,2020-08-08,1.2976565382666068,1.2984402654669398,1.325,1.3032518077409725,1.311231131709063,1.2802037947781235,1.3292213228476477
P.A. Trento,2020-08-09,1.3140886972045887,1.314147364336471,1.345,1.3088041617451645,1.3144212230060128,1.2989061026240378,1.3500023450490566
P.A. Trento,2020-08-10,1.3327166063875504,1.3324748191622968,1.335,1.33416238258597,1.340293733400793,1.300304320821868,1.3502412703453988
P.A. Trento,2020-08-11,1.3498202271867845,1.347265013492075,1.335,1.334567054166828,1.3406001629252962,1.3099155362978943,1.3619697612247494
P.A. Trento,2020-08-12,1.363648784623901,1.3634791887076232,1.325,1.3280342763567867,1.336685494234352,1.315817188732387,1.3754856388132974
P.A. Trento,2020-08-13,1.369975512233993,1.3676012681059144,1.345,1.336568522584064,1.3434421862184933,1.3324027752279097,1.398435805543385
P.A. Trento,2020-08-14,1.374131198952386,1.3683293507927474,1.355,1.3550296724044344,1.3640169717228494,1.3458768911301822,1.4125893437571664
P.A. Trento,2020-08-15,1.3769753125937978,1.373774885921618,1.375,1.3629564701266341,1.3722714034547971,1.32334830750162,1.3875535803212968
P.A. Trento,2020-08-16,1.3757303506923093,1.3745252351085893,1.345,1.3434654423596388,1.3507303565854492,1.3360626146783081,1.392083239710614
P.A. Trento,2020-08-17,1.3675846597229582,1.3682989906301666,1.385,1.3778963803804114,1.3848430709780004,1.325770915906146,1.3881870848919282
P.A. Trento,2020-08-18,1.3580976773174454,1.3627906529096405,1.365,1.3636886096367125,1.3690942592531594,1.3364800166140332,1.387721650194214
P.A. Trento,2020-08-19,1.344454119140088,1.3416868358079603,1.345,1.3396226479910878,1.3465396453112661,1.3223652110113928,1.377035004635943
P.A. Trento,2020-08-20,1.3291961319765693,1.3233733403446264,1.305,1.2987239084343087,1.3067150915145866,1.2988904287774559,1.353230406542648
P.A. Trento,2020-08-21,1.3139089013619853,1.3119653067389974,1.325,1.3199285472757485,1.3250654922366338,1.2955319998897978,1.3448357406848386
P.A. Trento,2020-08-22,1.2937891798622827,1.2926209699430418,1.305,1.301650747501557,1.3083635250325334,1.2723935446075718,1.3207715733914367
P.A. Trento,2020-08-23,1.2716531309288617,1.271128397112936,1.275,1.2754420335437402,1.2806862646911195,1.257334715875107,1.3052907623712722
P.A. Trento,2020-08-24,1.2497629905034984,1.2482109197320341,1.2349999999999999,1.2486246983077058,1.254662874674041,1.2302296863395827,1.2853674473224215
P.A. Trento,2020-08-25,1.2266866940502157,1.2281430749270763,1.2349999999999999,1.2296363607521592,1.2375334158125781,1.1963435941024398,1.2540772061452468
P.A. Trento,2020-08-26,1.2015767071317867,1.2018363521594146,1.2249999999999999,1.2186114080298989,1.2253950965578635,1.1781908921010267,1.2300860844142607
P.A. Trento,2020-08-27,1.178168699757137,1.1824627985428298,1.2049999999999998,1.1979396997572767,1.2042345010045405,1.1564519991562658,1.2126156128212233
P.A. Trento,2020-08-28,1.1620343183451443,1.1628775868430579,1.145,1.141107757461257,1.1484966456169534,1.1427260135411286,1.1935759813704427
P.A. Trento,2020-08-29,1.1432149687042228,1.1430816380451652,1.145,1.1384001731831643,1.144161569859779,1.1230715529358348,1.1645288206777247
P.A. Trento,2020-08-30,1.1281572834865368,1.1264702582542898,1.115,1.117630505065878,1.1224314063190521,1.1084032768640624,1.143968851294339
P.A. Trento,2020-08-31,1.1106984894731948,1.108492666898743,1.105,1.0985848168779264,1.1027130148653352,1.08470930253815,1.1193667354253778
P.A. Trento,2020-09-01,1.0982543754266614,1.098897632839087,1.105,1.0994865997356011,1.1045871357352848,1.0790482205430432,1.1228401853943322
P.A. Trento,2020-09-02,1.085118256485734,1.0856955449834853,1.075,1.068643141397542,1.0736021355127479,1.0653823711647772,1.1086376868109653
P.A. Trento,2020-09-03,1.0775169271155494,1.077009476874101,1.065,1.0611605060636478,1.0666856289765656,1.0573413962562765,1.09884373495484
P.A. Trento,2020-09-04,1.0725740115233977,1.0723056754498772,1.075,1.0692928251199483,1.0747483155459436,1.0412057561519927,1.0852338967428277
P.A. Trento,2020-09-05,1.066876708130503,1.0673258004220352,1.065,1.0596009919827643,1.064983967782374,1.0585553766622748,1.1020257512460374
P.A. Trento,2020-09-06,1.0610038997426487,1.0601553874154006,1.045,1.0416463369546558,1.0467241895384933,1.0348847303379993,1.0767977177046983
P.A. Trento,2020-09-07,1.0574637843862524,1.0539039918331328,1.035,1.032943817703235,1.0374863381104222,1.032943817703235,1.0718608841221746
P.A. Trento,2020-09-08,1.0577144538027266,1.055513968743596,1.035,1.0513495223818028,1.0561193377753462,1.033329151588752,1.0736967506826205
P.A. Trento,2020-09-09,1.0590527556779143,1.0570007743432084,1.075,1.074924330354565,1.0807393798029241,1.0394449522436946,1.0873208332647983
P.A. Trento,2020-09-10,1.0625808707103161,1.0606848390020234,1.055,1.0497885546250332,1.0558414317007618,1.0471310575268435,1.0925487683184663
P.A. Trento,2020-09-11,1.066487767808723,1.0673225327886997,1.055,1.0697849441061171,1.0753996546556688,1.04334610913745,1.083877004772984
P.A. Trento,2020-09-12,1.074243415275585,1.0712315981412672,1.065,1.0664843049297108,1.071996806369388,1.060665422632335,1.1031818886146256
P.A. Trento,2020-09-13,1.0819497603135293,1.078551581808349,1.075,1.0547224947575609,1.0600095149796172,1.0487756366045375,1.0870226061320793
P.A. Trento,2020-09-14,1.090109731203612,1.0884837121151432,1.085,1.1060227084532106,1.1122893540354237,1.0689655918845642,1.1115605377193871
P.A. Trento,2020-09-15,1.0971034757779738,1.098203548974534,1.105,1.1041345356084142,1.110754211884049,1.0817930749153812,1.1253562955913001
P.A. Trento,2020-09-16,1.1063022878204085,1.1089037810166649,1.125,1.1227104755288007,1.127847239916236,1.0870730726890445,1.127847239916236
P.A. Trento,2020-09-17,1.1154929238376168,1.116139702205594,1.135,1.1129536820298456,1.118922998272942,1.095544301083873,1.1407260412830718
P.A. Trento,2020-09-18,1.1279118252499212,1.126693912205649,1.105,1.100750374491118,1.1062652424798078,1.1011114009689071,1.1403862668285802
P.A. Trento,2020-09-19,1.137541330536272,1.1368764037722876,1.145,1.146191427017495,1.1511796436811355,1.1160899537092994,1.1577064294140238
P.A. Trento,2020-09-20,1.1502303325837246,1.1465085258384988,1.125,1.1251679350798272,1.1294228274720142,1.1251679350798272,1.161855718715449
P.A. Trento,2020-09-21,1.1622632111702222,1.1596343641204252,1.1649999999999998,1.1679790567379125,1.1735072352556188,1.1260948048563648,1.171917540656556
P.A. Trento,2020-09-22,1.1763980425314082,1.1735694233496645,1.1849999999999998,1.159029587524958,1.1640961027160213,1.1411920002197578,1.1886628144973939
P.A. Trento,2020-09-23,1.188630126404178,1.1867855209339857,1.155,1.1544690877409285,1.1587084654149087,1.1561898884015345,1.207430141341378
P.A. Trento,2020-09-24,1.1990381719718235,1.1976285829784858,1.1949999999999998,1.1982131360631767,1.2036678608114884,1.1589038776520186,1.210026497459429
P.A. Trento,2020-09-25,1.2115484305499984,1.2085591609930497,1.1949999999999998,1.1981021140120809,1.2050395418005138,1.1663376172798123,1.2203150262763347
P.A. Trento,2020-09-26,1.2291493258983577,1.2298818805984368,1.2449999999999999,1.2455880179378753,1.2514938517488698,1.1984576306878219,1.2563900773937455
P.A. Trento,2020-09-27,1.2478863411363255,1.2483703390747067,1.2249999999999999,1.2681200152109013,1.2766208899167852,1.2221640006473447,1.2766208899167852
P.A. Trento,2020-09-28,1.2591977536699284,1.257565019373987,1.2449999999999999,1.2531799492166098,1.2613571046815188,1.2320696386574908,1.294074779219296
P.A. Trento,2020-09-29,1.271979283572575,1.2717242458005222,1.295,1.2949385470170625,1.302783645094012,1.254524198966239,1.3143537452292797
P.A. Trento,2020-09-30,1.286980412835305,1.2892883989772583,1.315,1.3090934122453053,1.3163028257426894,1.2726458286431688,1.3303439019828003
P.A. Trento,2020-10-01,1.2977117574703703,1.29845015071619,1.325,1.2737725299533138,1.282478779466305,1.2730736106696152,1.329627958215644
P.A. Trento,2020-10-02,1.310659586761031,1.3116417452356142,1.315,1.3131121176059155,1.320102324374403,1.285665796744731,1.3375939304417388
P.A. Trento,2020-10-03,1.3142886912775475,1.3114939836530985,1.295,1.2898622644051183,1.2971933776679372,1.2756636585568737,1.3260526530180525
P.A. Trento,2020-10-04,1.3167488678454422,1.3144734198412167,1.315,1.3120789727892777,1.3171830094343344,1.2894311958470677,1.3394443416375368
P.A. Trento,2020-10-05,1.3138390115940473,1.3129851040802416,1.315,1.3093119288940636,1.3144489735545506,1.2814322701105958,1.3358150365144064
P.A. Trento,2020-10-06,1.3104396880417015,1.3069528490669913,1.285,1.2988995705333546,1.3063418722441507,1.2801184097233251,1.334653013607472
P.A. Trento,2020-10-07,1.306908064256471,1.3051327323153188,1.285,1.337172875564012,1.3427344170966777,1.278514877749932,1.3336731762504295
P.A. Trento,2020-10-08,1.3004895802306282,1.2956137823173675,1.295,1.292119650032616,1.298180761510848,1.267409215790733,1.3248718317861818
P.A. Trento,2020-10-09,1.2939378748699288,1.2902493550963587,1.275,1.2784295556089575,1.2844028684510476,1.2606834439986248,1.3126801178973897
P.A. Trento,2020-10-10,1.2821323411117538,1.2765604889860316,1.265,1.2630968829074256,1.2678851175771422,1.2462661104810042,1.2921441717784716
P.A. Trento,2020-10-11,1.265186630454093,1.2615283926945036,1.2349999999999999,1.2337184133487171,1.2397078415432998,1.2299490777429625,1.2812041679788109
P.A. Trento,2020-10-12,1.2476058948441004,1.241898195771511,1.2349999999999999,1.2319565887561512,1.2370436216685554,1.2127426267991455,1.2594396499883598
P.A. Trento,2020-10-13,1.2270134681530214,1.224503778319507,1.2249999999999999,1.2189615403131573,1.226511608377717,1.198412180153109,1.2530268457284564
P.A. Trento,2020-10-14,1.205639997684444,1.203913945852197,1.1949999999999998,1.2013213493903958,1.2093904098208443,1.165818733750009,1.2165942027142918
P.A. Trento,2020-10-15,1.184019124212698,1.1816854121785396,1.1849999999999998,1.1808414208685611,1.1871647738168285,1.1326236309478814,1.1918227739824307
P.A. Trento,2020-10-16,1.1649533476674603,1.1586989417245275,1.135,1.1498536011939344,1.1564484139477529,1.1301579055893565,1.1814723554828626
P.A. Trento,2020-10-17,1.1473985748285076,1.1468461681485613,1.155,1.1547370241269481,1.1639087460229343,1.1158203297475178,1.172835116685465
P.A. Trento,2020-10-18,1.1301064557541025,1.1263857613888895,1.115,1.113418796296696,1.1184521631442501,1.0969836575508058,1.1447858645878828
P.A. Trento,2020-10-19,1.109043373657995,1.1058017124783153,1.085,1.078327052347944,1.0844529481050256,1.0764754481583612,1.1253220273666487
P.A. Trento,2020-10-20,1.092685094998569,1.0908984490383054,1.095,1.0900453153513965,1.0963262280708013,1.074778922548948,1.1224775739154518
P.A. Trento,2020-10-21,1.073473387468681,1.0723671464625402,1.045,1.0398684247247956,1.044292142856218,1.0398684247247956,1.0844032574387064
P.A. Trento,2020-10-22,1.0573245514681555,1.0562239346332833,1.055,1.0537166420263,1.0579168313632659,1.0337855602454484,1.069595971878231
P.A. Trento,2020-10-23,1.0433531548826172,1.0472208507799734,1.055,1.0667432496743472,1.0723756114151621,1.0373160054815056,1.0774180643501585
P.A. Trento,2020-10-24,1.0284498180142103,1.0285703049635728,1.035,1.039442821726749,1.044879492995887,1.017796730166385,1.0571680849546299
P.A. Trento,2020-10-25,1.0135197649391343,1.011028297796353,0.995,1.008392279962964,1.01348731866366,0.9860202120452454,1.023622196056665
P.A. Trento,2020-10-26,1.0011611723795695,1.000978947453587,1.005,1.0060661652041443,1.0110326565270498,0.9814309668925123,1.0211466716103443
P.A. Trento,2020-10-27,0.9907805885715779,0.9895353287717998,0.985,0.9890262038068587,0.9926839419673867,0.9760255258332418,1.0161308978583796
P.A. Trento,2020-10-28,0.9813307108553132,0.9780748318043421,0.975,0.974083269190842,0.9784617578627917,0.9493340725268264,0.9898675199264797
P.A. Trento,2020-10-29,0.9705477333231922,0.9701320544735332,0.9450000000000001,0.9429773050045465,0.9489755496946563,0.9429773050045465,0.9845197167573414
P.A. Trento,2020-10-30,0.9649691334844965,0.9636299551911769,0.9550000000000001,0.9560029583502055,0.9608083196181653,0.9558421583747498,0.9942958878451407
P.A. Trento,2020-10-31,0.960656079738881,0.9597801358713578,0.9550000000000001,0.9568767540407095,0.9615163297305501,0.9225518448688271,0.9642453927622214
P.A. Trento,2020-11-01,0.9560418183616859,0.9549632549018297,0.9550000000000001,0.952769839375529,0.9571552540861965,0.9284890278399648,0.9638210503187719
P.A. Trento,2020-11-02,0.9514664332260492,0.9514092007260206,0.935,0.9484099504008127,0.953578482918257,0.9292452042533772,0.962121213391069
P.A. Trento,2020-11-03,0.9499464233453279,0.9505140955168406,0.935,0.939776566099614,0.9437988148268293,0.9320801570654821,0.9691876794193033
P.A. Trento,2020-11-04,0.9493240070524788,0.9488372607932626,0.9450000000000001,0.9527968778180472,0.9574653824584389,0.93278350703547,0.9681579187859312
P.A. Trento,2020-11-05,0.9507419595171704,0.9519802583892294,0.935,0.935514426986432,0.9417829008906569,0.9300170455061543,0.9722877218288521
P.A. Trento,2020-11-06,0.9522794843958862,0.9538281644842506,0.9550000000000001,0.949864721788641,0.9541907788974076,0.9343403599669791,0.9726760986238129
P.A. Trento,2020-11-07,0.9572891607492433,0.9558696945439613,0.9450000000000001,0.9466203322736427,0.951367963779093,0.9262372123295504,0.9682315878585803
P.A. Trento,2020-11-08,0.9596957990949568,0.9602401155652247,0.9550000000000001,0.9579375919300601,0.9622668920818147,0.9429362610085921,0.9788665418114646
P.A. Trento,2020-11-09,0.9644913881302903,0.9642363165961993,0.9550000000000001,0.9731540998694878,0.9794593955774995,0.9410598702948993,0.9836432138289742
P.A. Trento,2020-11-10,0.9704137234623429,0.9717598909406623,0.975,0.9706466179397072,0.9748259292769262,0.9437345143249254,0.9851970868230402
P.A. Trento,2020-11-11,0.9775564459827891,0.9745210367162004,0.965,0.9625934988012923,0.9673997848482134,0.9501533802112793,0.991393549766927
P.A. Trento,2020-11-12,0.9835243121937566,0.9839268038434867,0.985,0.9684122860207081,0.9727583208995559,0.961749575184816,1.002059736189882
P.A. Trento,2020-11-13,0.9914298444380836,0.9910095303175634,1.005,0.9833789570071236,0.9885031642774786,0.9732442636265715,1.0128503409905885
P.A. Trento,2020-11-14,0.9971792952494527,0.9938928249547636,0.975,0.9751095059243545,0.979885062533009,0.9751095059243545,1.017799534199006
P.A. Trento,2020-11-15,1.0027196163149588,1.0018142477829022,1.005,1.0000741025384512,1.0048296157678376,0.9797037946256515,1.0234180191091062
P.A. Trento,2020-11-16,1.0067513194968427,1.0084060954560314,0.995,0.9940575990470584,1.0001249667877443,0.9940575990470584,1.03864840827019
P.A. Trento,2020-11-17,1.0109585502725196,1.0150691780882295,1.015,1.0199028430598687,1.0250481483591534,1.0102893674242504,1.0603051502700218
P.A. Trento,2020-11-18,1.0157610015349101,1.0148706165084573,1.055,1.0517766928116934,1.0570711778867667,0.9813434648896129,1.0343589484520521
P.A. Trento,2020-11-19,1.0195447216817828,1.019619462389937,1.045,1.041714110936821,1.0478540456179781,1.0014295798657449,1.0482161684219995
P.A. Trento,2020-11-20,1.025036049645033,1.0288178322848445,1.035,1.0294220299478447,1.0339085971561905,1.0046630948107496,1.0454584443323869
P.A. Trento,2020-11-21,1.027988422227262,1.0289340442255965,1.025,1.0273778231293011,1.0326449659022525,1.008994121113373,1.0508077391732336
P.A. Trento,2020-11-22,1.0315993814612505,1.0326632372999034,1.045,1.0367492129390992,1.0413278474513956,1.0092251761695608,1.048653505567241
P.A. Trento,2020-11-23,1.032388786773836,1.0316312758339503,1.035,1.0342769112263102,1.038489683547501,1.0110738467615825,1.0496255647577253
P.A. Trento,2020-11-24,1.0357855297843068,1.0336726288667935,1.045,1.0462288647627214,1.0507083816655602,1.0115466575857026,1.0507083816655602
P.A. Trento,2020-11-25,1.0382853421034848,1.0384921456942753,1.045,1.0419217503115907,1.0480812488151474,1.0131532114169817,1.053182157930752
P.A. Trento,2020-11-26,1.040004844723082,1.038424971453769,1.035,1.0319166419007741,1.0369281176151335,1.0302885130706267,1.0717844726325203
P.A. Trento,2020-11-27,1.0433419716053323,1.0459095547588242,1.055,1.0483934782656372,1.0532399335444775,1.0294774046192274,1.0708595773543426
P.A. Trento,2020-11-28,1.0417205989347254,1.04236360550148,1.025,1.0220994790905382,1.0257977139856975,1.0207726639330876,1.0567289661575605
P.A. Trento,2020-11-29,1.0425270089658483,1.0424602551617974,1.085,1.082402026200446,1.087934534288485,1.0144811785746923,1.0556411525290732
P.A. Trento,2020-11-30,1.0415259371299066,1.0408349024297956,1.035,1.0477307086428027,1.054326479696207,1.0257647634110858,1.0681760189193146
P.A. Trento,2020-12-01,1.0428487199657384,1.0454124148153454,1.015,1.0591069404604843,1.0645426217564606,1.0361541646222225,1.0780453478224954
P.A. Trento,2020-12-02,1.0438424352407099,1.045918430763161,1.035,1.029309054268176,1.0340435547193076,1.0267580780561103,1.0669654525935979
P.A. Trento,2020-12-03,1.0433923285040847,1.0430198128419836,1.045,1.053460130159838,1.0589880547765615,1.0177881522966425,1.0589880547765615
P.A. Trento,2020-12-04,1.044783484044892,1.044324991502213,1.045,1.04269541021408,1.0462574896837717,1.026475795859421,1.0685323793581682
P.A. Trento,2020-12-05,1.041628082329403,1.040451377648037,1.035,1.0349487693128925,1.0405743662136868,1.0193051273580311,1.0555181401910392
P.A. Trento,2020-12-06,1.0403787791954506,1.0395854280819736,1.055,1.0510436718915566,1.0554880779314466,1.0221753358251147,1.063818480752634
P.A. Trento,2020-12-07,1.0388183084972067,1.037125465305832,1.035,1.0320963920873791,1.0377095773190437,1.0116309808441986,1.0512670743074626
P.A. Trento,2020-12-08,1.036065043840886,1.03821324123373,1.045,1.040249480061097,1.0449881085826043,1.0110103730650897,1.0534805197799668
P.A. Trento,2020-12-09,1.0340817807738651,1.033485206945908,1.045,1.029508718300162,1.0354302258883816,1.0136386677731446,1.0523833363470503
P.A. Trento,2020-12-10,1.0330435195524192,1.031898677544443,1.035,1.0257895022433696,1.0319614685492289,1.0064259196873118,1.0505623994260527
P.A. Trento,2020-12-11,1.0302541731378243,1.0290833428188921,1.035,1.029739236037472,1.0362378782114687,1.008336900364962,1.0506062120106157
P.A. Trento,2020-12-12,1.0276519239491668,1.0256131622224631,1.025,1.0232520206930096,1.0290133912613881,1.0013249615524424,1.0407872833565075
P.A. Trento,2020-12-13,1.0232408816994263,1.023328236490256,1.025,1.0187899922533663,1.0235030403137757,1.0097507673398787,1.0536934000314047
P.A. Trento,2020-12-14,1.0179693184749374,1.0178371258903791,1.025,1.021079461127907,1.0263046506664386,0.9937241530275468,1.0393089863746425
P.A. Trento,2020-12-15,1.011337820079998,1.009217142964633,0.995,0.9976419179365962,1.0025271874222372,0.986045116276981,1.0270002791030972
P.A. Trento,2020-12-16,1.004941703669409,1.0034874372376241,1.015,0.9950009750044357,1.0009875564426758,0.9768422684170037,1.020657727891429
P.A. Trento,2020-12-17,0.9964879584016667,0.9934206940598068,0.985,0.9895597428024806,0.9941860898943005,0.9708524220086541,1.0112991722031885
P.A. Trento,2020-12-18,0.9866145267137523,0.9860605917525799,0.975,1.00021766182168,1.0045706816642848,0.96893901517162,1.0045706816642848
P.A. Trento,2020-12-19,0.9769980536272747,0.9763718290525112,0.975,0.9652483054686463,0.9699980394431366,0.9571301204139739,0.9922175353957149
P.A. Trento,2020-12-20,0.9692682556223584,0.967959289317843,0.965,0.9602189063453349,0.9641568356090003,0.9533315479186316,0.9884669880914758
P.A. Trento,2020-12-21,0.9585614831757808,0.9567054858915744,0.9450000000000001,0.9483916347418706,0.9526666761475698,0.9419593296070858,0.9767208407020989
P.A. Trento,2020-12-22,0.9494560452583973,0.9487153916330994,0.9450000000000001,0.9444072627044122,0.9493357769550201,0.926507022886317,0.9660923991547823
P.A. Trento,2020-12-23,0.9379025185064145,0.9367511175951543,0.935,0.9278117543130587,0.9321203756089116,0.9168647965504206,0.9493029261204403
P.A. Trento,2020-12-24,0.9278294503436374,0.9262491412512333,0.925,0.9232201462720997,0.9281336873501462,0.9105431656181953,0.9459596553169474
P.A. Trento,2020-12-25,0.9165109276718747,0.914788767019536,0.915,0.9155910214335208,0.9197961911927816,0.8869690696108645,0.919542768448053
P.A. Trento,2020-12-26,0.906146030134751,0.904260227149398,0.905,0.9041903520683429,0.9085609512035799,0.8763788865279131,0.9100256667281215
P.A. Trento,2020-12-27,0.8997252932965696,0.8989356955761569,0.905,0.9063713097525657,0.9100498973150919,0.8725370891708125,0.9100498973150919
P.A. Trento,2020-12-28,0.8914897193987107,0.8894922789646986,0.885,0.8871871339427816,0.8922076233941265,0.8703369594673566,0.907391948393764
